"state","statefp","county","countyfp","year","month","trap_type","num_sites","num_collection_events","num_trap_nights","num_aegypti_collected","num_albopictus_collected","num_collections_aegypti","num_collections_albopictus"
"Florida",12,"Lee",71,2019,9,"BGS",54,54,54,334,142,38,14
"Florida",12,"Lee",71,2019,9,"CO2",146,146,146,51,0,9,0
"Florida",12,"Lee",71,2019,10,"BGS",46,46,46,292,2,28,2
"Florida",12,"Lee",71,2019,10,"CO2",129,129,129,17,0,6,0
"Florida",12,"Lee",71,2019,11,"BGS",36,36,36,112,1,21,1
"Florida",12,"Lee",71,2019,11,"CO2",92,92,92,3,0,2,0
"Florida",12,"Lee",71,2019,12,"BGS",27,27,27,32,0,8,0
"Florida",12,"Lee",71,2019,12,"CO2",70,70,70,1,0,1,0
"Florida",12,"Manatee",81,2017,5,"CO2",23,24,24,48,4,6,1
"Florida",12,"Manatee",81,2017,6,"CO2",78,493,493,368,544,52,44
"Florida",12,"Manatee",81,2017,7,"CO2",57,539,539,509,401,51,26
"Florida",12,"Manatee",81,2017,8,"CO2",57,428,428,196,437,35,45
"Florida",12,"Manatee",81,2017,9,"CO2",55,326,326,180,184,14,16
"Florida",12,"Manatee",81,2017,10,"CO2",56,461,461,110,44,19,11
"Florida",12,"Manatee",81,2017,11,"CO2",20,147,147,2,16,2,10
"Florida",12,"Manatee",81,2017,12,"CO2",19,19,19,1,3,1,3
"Florida",12,"Manatee",81,2018,5,"CO2",54,94,94,199,1,6,1
"Florida",12,"Manatee",81,2018,6,"CO2",57,411,411,422,354,46,43
"Florida",12,"Manatee",81,2018,7,"CO2",57,505,505,287,436,45,56
"Florida",12,"Manatee",81,2018,8,"CO2",59,415,415,138,135,40,29
"Florida",12,"Manatee",81,2018,9,"CO2",58,461,461,215,59,34,17
"Florida",12,"Manatee",81,2018,10,"CO2",58,382,382,103,23,31,13
"Florida",12,"Manatee",81,2018,11,"CO2",13,26,26,0,1,0,1
"Florida",12,"Manatee",81,2019,1,"CO2",16,16,16,0,0,0,0
"Florida",12,"Manatee",81,2019,3,"CO2",2,2,2,0,0,0,0
"Florida",12,"Manatee",81,2019,4,"CO2",2,2,2,0,0,0,0
"Florida",12,"Manatee",81,2019,5,"CO2",174,174,174,67,18,12,14
"Florida",12,"Manatee",81,2019,6,"CO2",463,463,463,163,240,33,47
"Florida",12,"Manatee",81,2019,7,"CO2",397,397,397,501,472,26,28
"Florida",12,"Manatee",81,2019,8,"CO2",442,442,442,653,423,28,25
"Florida",12,"Manatee",81,2019,9,"CO2",455,455,455,276,131,27,24
"Florida",12,"Manatee",81,2019,10,"CO2",475,475,475,67,153,24,32
"Florida",12,"Manatee",81,2019,11,"CO2",196,196,196,44,45,18,15
"Florida",12,"Martin",85,2015,12,"CO2",21,21,63,0,0,0,0
"Florida",12,"Martin",85,2016,1,"CO2",21,84,588,0,0,0,0
"Florida",12,"Martin",85,2016,2,"CO2",21,105,735,0,0,0,0
"Florida",12,"Martin",85,2016,3,"CO2",21,84,588,0,0,0,0
"Florida",12,"Martin",85,2016,4,"CO2",21,84,588,0,0,0,0
"Florida",12,"Martin",85,2016,5,"CO2",21,105,735,107,0,2,0
"Florida",12,"Martin",85,2016,6,"CO2",21,84,588,82,0,1,0
"Florida",12,"Martin",85,2016,7,"CO2",21,84,588,32,0,2,0
"Florida",12,"Martin",85,2016,8,"CO2",21,105,735,331,0,12,0
"Florida",12,"Martin",85,2016,9,"CO2",21,84,588,193,1,4,1
"Florida",12,"Martin",85,2016,10,"CO2",21,105,735,70,0,1,0
"Florida",12,"Martin",85,2016,11,"CO2",21,84,588,0,0,0,0
"Florida",12,"Martin",85,2016,12,"CO2",25,67,445,0,0,0,0
"Florida",12,"Martin",85,2017,1,"CO2",26,130,910,0,0,0,0
"Florida",12,"Martin",85,2017,2,"CO2",26,104,728,0,0,0,0
"Florida",12,"Martin",85,2017,3,"CO2",26,104,728,0,0,0,0
"Florida",12,"Martin",85,2017,4,"CO2",26,104,728,0,0,0,0
"Florida",12,"Martin",85,2017,5,"CO2",26,124,868,573,24,18,2
"Florida",12,"Martin",85,2017,6,"CO2",24,96,672,2025,0,35,0
"Florida",12,"Martin",85,2017,7,"CO2",27,124,858,1271,0,40,0
"Florida",12,"Martin",85,2017,8,"CO2",27,108,756,363,0,29,0
"Florida",12,"Martin",85,2017,9,"CO2",27,108,756,241,0,12,0
"Florida",12,"Martin",85,2017,10,"CO2",27,135,945,581,5,30,2
"Florida",12,"Martin",85,2017,11,"CO2",27,108,756,488,16,32,3
"Florida",12,"Martin",85,2017,12,"CO2",27,108,756,221,17,24,3
"Florida",12,"Martin",85,2018,1,"CO2",21,439,441,45,1,5,1
"Florida",12,"Martin",85,2018,2,"CO2",21,418,420,74,2,8,2
"Florida",12,"Martin",85,2018,3,"CO2",21,462,462,75,0,6,0
"Florida",12,"Martin",85,2018,4,"CO2",21,441,441,194,0,8,0
"Florida",12,"Martin",85,2018,5,"CO2",21,460,462,782,0,8,0
"Florida",12,"Martin",85,2018,6,"CO2",21,435,441,3381,0,9,0
"Florida",12,"Martin",85,2018,7,"CO2",21,435,441,1770,0,8,0
"Florida",12,"Martin",85,2018,8,"CO2",21,472,483,518,1,7,1
"Florida",12,"Martin",85,2018,9,"CO2",21,378,399,402,0,9,0
"Florida",12,"Martin",85,2018,10,"CO2",21,450,483,281,0,7,0
"Florida",12,"Martin",85,2018,11,"CO2",21,368,399,219,0,9,0
"Florida",12,"Martin",85,2018,12,"CO2",21,369,399,259,5,6,2
"Florida",12,"Martin",85,2019,1,"CO2",24,470,506,174,0,9,0
"Florida",12,"Martin",85,2019,2,"CO2",24,418,672,441,30,84,23
"Florida",12,"Martin",85,2019,3,"CO2",25,488,775,931,54,97,20
"Florida",12,"Martin",85,2019,4,"CO2",25,510,750,1154,64,96,26
"Florida",12,"Martin",85,2019,5,"CO2",24,493,744,2107,9,87,5
"Florida",12,"Martin",85,2019,6,"CO2",25,448,750,2279,6,108,3
"Florida",12,"Martin",85,2019,7,"CO2",26,534,806,2090,10,123,3
"Florida",12,"Martin",85,2019,8,"CO2",26,511,780,1501,11,93,2
"Florida",12,"Martin",85,2019,9,"CO2",26,389,676,548,20,58,5
"Florida",12,"Martin",85,2019,10,"CO2",26,551,806,399,1,80,1
"Florida",12,"Martin",85,2019,11,"CO2",26,433,780,383,39,68,18
"Florida",12,"Martin",85,2019,12,"CO2",26,460,806,245,12,71,8
"Florida",12,"Miami-Dade",86,2007,7,"CO2",12,12,24,80,70,3,2
"Florida",12,"Miami-Dade",86,2007,8,"CO2",12,47,94,196,346,18,20
"Florida",12,"Miami-Dade",86,2007,9,"CO2",12,35,70,160,368,13,13
"Florida",12,"Miami-Dade",86,2007,10,"CO2",12,32,64,80,402,13,13
"Florida",12,"Miami-Dade",86,2007,11,"CO2",12,19,38,68,122,8,5
"Florida",12,"Miami-Dade",86,2007,12,"CO2",12,17,22,32,93,4,4
"Florida",12,"Miami-Dade",86,2008,1,"CO2",12,24,24,11,56,6,6
"Florida",12,"Miami-Dade",86,2008,2,"CO2",12,21,21,35,255,7,5
"Florida",12,"Miami-Dade",86,2008,3,"CO2",12,31,31,30,203,10,8
"Florida",12,"Miami-Dade",86,2008,4,"CO2",22,34,34,45,136,14,10
"Florida",12,"Miami-Dade",86,2008,5,"CO2",13,42,42,87,202,21,12
"Florida",12,"Miami-Dade",86,2008,6,"CO2",9,9,9,22,11,5,2
"Florida",12,"Miami-Dade",86,2009,1,"CO2",13,21,21,3,4,3,2
"Florida",12,"Miami-Dade",86,2009,2,"CO2",13,23,23,4,27,3,3
"Florida",12,"Miami-Dade",86,2009,3,"CO2",13,31,31,13,8,4,3
"Florida",12,"Miami-Dade",86,2009,4,"CO2",17,29,29,11,6,7,6
"Florida",12,"Miami-Dade",86,2009,5,"CO2",17,25,25,37,27,10,4
"Florida",12,"Miami-Dade",86,2009,6,"CO2",16,60,60,131,271,23,23
"Florida",12,"Miami-Dade",86,2009,7,"CO2",16,52,53,95,170,19,17
"Florida",12,"Miami-Dade",86,2009,8,"CO2",16,64,64,94,117,22,16
"Florida",12,"Miami-Dade",86,2009,9,"CO2",20,69,69,138,117,30,21
"Florida",12,"Miami-Dade",86,2009,10,"CO2",18,67,67,54,219,25,23
"Florida",12,"Miami-Dade",86,2009,11,"CO2",17,33,33,26,46,9,12
"Florida",12,"Miami-Dade",86,2009,12,"CO2",17,32,32,20,52,9,12
"Florida",12,"Miami-Dade",86,2010,1,"CO2",17,17,17,4,8,4,5
"Florida",12,"Miami-Dade",86,2010,2,"CO2",17,25,25,9,40,4,10
"Florida",12,"Miami-Dade",86,2010,3,"CO2",17,34,34,11,7,8,6
"Florida",12,"Miami-Dade",86,2010,4,"CO2",17,33,33,17,35,9,11
"Florida",12,"Miami-Dade",86,2010,5,"CO2",17,85,85,190,249,40,39
"Florida",12,"Miami-Dade",86,2010,6,"CO2",17,65,65,361,280,34,31
"Florida",12,"Miami-Dade",86,2010,7,"CO2",17,67,67,230,254,37,34
"Florida",12,"Miami-Dade",86,2010,8,"CO2",17,84,84,367,316,45,43
"Florida",12,"Miami-Dade",86,2010,9,"CO2",17,66,66,223,223,33,33
"Florida",12,"Miami-Dade",86,2010,10,"CO2",17,43,43,61,61,19,12
"Florida",12,"Miami-Dade",86,2010,11,"CO2",17,41,41,44,45,17,12
"Florida",12,"Miami-Dade",86,2010,12,"CO2",9,9,9,7,3,3,2
"Florida",12,"Miami-Dade",86,2011,1,"CO2",18,43,60,35,22,11,6
"Florida",12,"Miami-Dade",86,2011,2,"CO2",17,34,34,71,20,19,9
"Florida",12,"Miami-Dade",86,2011,3,"CO2",20,37,38,80,9,15,7
"Florida",12,"Miami-Dade",86,2011,4,"CO2",20,36,37,227,40,23,10
"Florida",12,"Miami-Dade",86,2011,5,"CO2",20,58,58,519,129,44,20
"Florida",12,"Miami-Dade",86,2011,6,"CO2",19,48,48,417,99,37,15
"Florida",12,"Miami-Dade",86,2011,7,"CO2",17,51,58,474,262,39,17
"Florida",12,"Miami-Dade",86,2011,8,"CO2",13,59,59,339,78,35,10
"Florida",12,"Miami-Dade",86,2011,9,"CO2",15,50,50,214,31,27,7
"Florida",12,"Miami-Dade",86,2011,10,"CO2",13,57,57,166,56,25,11
"Florida",12,"Miami-Dade",86,2011,11,"CO2",14,45,45,28,24,14,10
"Florida",12,"Miami-Dade",86,2011,12,"CO2",12,31,31,9,4,6,2
"Florida",12,"Miami-Dade",86,2012,3,"CO2",31,118,118,69,23,26,9
"Florida",12,"Miami-Dade",86,2012,4,"CO2",32,149,149,209,57,47,23
"Florida",12,"Miami-Dade",86,2012,5,"CO2",32,120,120,323,198,51,36
"Florida",12,"Miami-Dade",86,2012,6,"CO2",31,124,124,336,197,49,30
"Florida",12,"Miami-Dade",86,2012,7,"CO2",31,155,155,213,198,30,46
"Florida",12,"Miami-Dade",86,2012,8,"CO2",32,124,124,116,171,38,44
"Florida",12,"Miami-Dade",86,2012,9,"CO2",31,124,124,119,144,37,41
"Florida",12,"Miami-Dade",86,2012,10,"CO2",31,155,155,114,112,45,46
"Florida",12,"Miami-Dade",86,2012,11,"CO2",31,92,92,12,15,7,10
"Florida",12,"Miami-Dade",86,2012,12,"CO2",30,90,90,11,17,5,8
"Florida",12,"Miami-Dade",86,2013,1,"CO2",30,120,120,12,4,8,4
"Florida",12,"Miami-Dade",86,2013,2,"CO2",30,120,120,32,8,16,6
"Florida",12,"Miami-Dade",86,2013,3,"CO2",30,120,120,41,4,18,3
"Florida",12,"Miami-Dade",86,2013,4,"CO2",32,152,152,108,46,38,19
"Florida",12,"Miami-Dade",86,2013,5,"CO2",31,124,124,186,98,51,29
"Florida",12,"Miami-Dade",86,2013,6,"CO2",31,124,124,318,243,56,51
"Florida",12,"Miami-Dade",86,2013,7,"CO2",31,155,155,443,434,74,67
"Florida",12,"Miami-Dade",86,2013,8,"CO2",31,124,124,160,213,42,49
"Florida",12,"Miami-Dade",86,2013,9,"CO2",31,155,155,123,224,46,51
"Florida",12,"Miami-Dade",86,2013,10,"CO2",30,120,120,102,151,32,35
"Florida",12,"Miami-Dade",86,2013,11,"CO2",30,120,120,33,49,13,18
"Florida",12,"Miami-Dade",86,2013,12,"CO2",30,90,90,46,63,18,14
"Florida",12,"Miami-Dade",86,2014,1,"CO2",30,120,120,37,28,15,7
"Florida",12,"Miami-Dade",86,2014,2,"CO2",30,120,120,86,57,26,18
"Florida",12,"Miami-Dade",86,2014,3,"CO2",30,120,120,85,37,31,16
"Florida",12,"Miami-Dade",86,2014,4,"CO2",30,120,120,89,24,27,10
"Florida",12,"Miami-Dade",86,2014,5,"CO2",30,120,120,261,74,55,23
"Florida",12,"Miami-Dade",86,2014,6,"CO2",30,150,150,494,293,69,46
"Florida",12,"Miami-Dade",86,2014,7,"CO2",30,120,120,430,434,56,47
"Florida",12,"Miami-Dade",86,2014,8,"CO2",30,120,120,202,287,38,40
"Florida",12,"Miami-Dade",86,2014,9,"CO2",30,150,150,194,251,46,51
"Florida",12,"Miami-Dade",86,2014,10,"CO2",30,120,120,91,202,30,36
"Florida",12,"Miami-Dade",86,2014,11,"CO2",30,120,120,60,80,24,16
"Florida",12,"Miami-Dade",86,2014,12,"CO2",30,90,90,39,51,11,13
"Florida",12,"Miami-Dade",86,2015,1,"CO2",30,120,120,56,51,21,21
"Florida",12,"Miami-Dade",86,2015,2,"CO2",31,122,122,34,10,15,5
"Florida",12,"Miami-Dade",86,2015,3,"CO2",31,152,152,61,49,28,19
"Florida",12,"Miami-Dade",86,2015,4,"CO2",31,122,122,94,40,25,19
"Florida",12,"Miami-Dade",86,2015,5,"CO2",31,121,121,203,126,46,25
"Florida",12,"Miami-Dade",86,2015,6,"CO2",30,150,150,477,318,87,54
"Florida",12,"Miami-Dade",86,2015,7,"CO2",30,120,120,482,338,67,44
"Florida",12,"Miami-Dade",86,2015,8,"CO2",30,150,150,422,468,57,56
"Florida",12,"Miami-Dade",86,2015,9,"CO2",31,122,122,238,404,31,41
"Florida",12,"Miami-Dade",86,2015,10,"CO2",31,124,124,200,310,32,35
"Florida",12,"Miami-Dade",86,2015,11,"CO2",31,155,155,78,238,21,48
"Florida",12,"Miami-Dade",86,2015,12,"CO2",31,124,124,54,141,17,29
"Florida",12,"Miami-Dade",86,2016,1,"CO2",31,124,124,46,23,17,12
"Florida",12,"Miami-Dade",86,2016,2,"CO2",31,155,155,83,48,31,16
"Florida",12,"Miami-Dade",86,2016,3,"CO2",32,125,125,64,49,20,14
"Florida",12,"Miami-Dade",86,2016,4,"CO2",33,127,127,110,59,30,17
"Florida",12,"Miami-Dade",86,2016,5,"CO2",33,162,162,88,152,24,26
"Florida",12,"Miami-Dade",86,2016,6,"CO2",33,130,130,195,302,34,35
"Florida",12,"Miami-Dade",86,2016,7,"BGS",6,6,11,285,0,6,0
"Florida",12,"Miami-Dade",86,2016,7,"CO2",33,132,132,297,281,58,50
"Florida",12,"Miami-Dade",86,2016,8,"BGS",83,197,838,19921,31,196,10
"Florida",12,"Miami-Dade",86,2016,8,"CO2",33,165,165,146,232,39,41
"Florida",12,"Miami-Dade",86,2016,9,"BGS",115,387,1087,14519,72,359,17
"Florida",12,"Miami-Dade",86,2016,9,"CO2",33,132,132,130,197,39,31
"Florida",12,"Miami-Dade",86,2016,10,"BGS",127,523,1538,6339,67,461,17
"Florida",12,"Miami-Dade",86,2016,10,"CO2",33,165,165,187,172,51,35
"Florida",12,"Miami-Dade",86,2016,11,"BGS",123,366,1154,2208,13,305,6
"Florida",12,"Miami-Dade",86,2016,11,"CO2",33,131,131,29,78,13,12
"Florida",12,"Miami-Dade",86,2016,12,"BGS",103,402,516,1873,1,314,1
"Florida",12,"Miami-Dade",86,2016,12,"CO2",33,131,131,47,16,13,2
"Florida",12,"Miami-Dade",86,2017,1,"BGS",105,513,513,1633,4,365,3
"Florida",12,"Miami-Dade",86,2017,1,"CO2",32,83,83,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,2,"BGS",105,417,417,1105,1,291,1
"Florida",12,"Miami-Dade",86,2017,2,"CO2",3,9,9,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,3,"BGS",105,420,420,1752,21,308,5
"Florida",12,"Miami-Dade",86,2017,3,"CO2",2,8,8,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,4,"BGS",123,449,449,2303,3,347,2
"Florida",12,"Miami-Dade",86,2017,4,"CO2",2,8,8,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,5,"BGS",129,642,642,6295,5,550,2
"Florida",12,"Miami-Dade",86,2017,5,"CO2",2,10,10,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,6,"BGS",130,520,520,9670,15,454,5
"Florida",12,"Miami-Dade",86,2017,6,"CO2",2,8,8,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,7,"BGS",130,649,649,9151,22,586,11
"Florida",12,"Miami-Dade",86,2017,7,"CO2",2,10,10,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,8,"BGS",130,520,520,4572,15,452,10
"Florida",12,"Miami-Dade",86,2017,8,"CO2",2,8,8,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,9,"BGS",130,355,355,2935,16,299,9
"Florida",12,"Miami-Dade",86,2017,9,"CO2",2,6,6,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,10,"BGS",130,650,650,4742,34,530,20
"Florida",12,"Miami-Dade",86,2017,10,"CO2",2,10,10,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,11,"BGS",130,389,389,1321,23,274,10
"Florida",12,"Miami-Dade",86,2017,11,"CO2",2,6,6,0,0,0,0
"Florida",12,"Miami-Dade",86,2017,12,"BGS",130,518,518,1122,21,338,14
"Florida",12,"Miami-Dade",86,2017,12,"CO2",2,8,8,0,0,0,0
"Florida",12,"Miami-Dade",86,2018,1,"BGS",131,479,479,464,7,184,6
"Florida",12,"Miami-Dade",86,2018,1,"CO2",35,140,140,14,14,6,5
"Florida",12,"Miami-Dade",86,2018,2,"BGS",131,524,524,988,10,330,7
"Florida",12,"Miami-Dade",86,2018,2,"CO2",35,140,140,72,8,15,4
"Florida",12,"Miami-Dade",86,2018,3,"BGS",131,610,610,1182,5,336,4
"Florida",12,"Miami-Dade",86,2018,3,"CO2",35,175,175,56,6,16,2
"Florida",12,"Miami-Dade",86,2018,4,"BGS",131,524,524,1542,15,353,12
"Florida",12,"Miami-Dade",86,2018,4,"CO2",35,140,140,78,22,20,6
"Florida",12,"Miami-Dade",86,2018,5,"BGS",131,569,569,4850,28,458,19
"Florida",12,"Miami-Dade",86,2018,5,"CO2",35,140,140,530,188,58,25
"Florida",12,"Miami-Dade",86,2018,6,"BGS",132,610,610,9803,100,549,46
"Florida",12,"Miami-Dade",86,2018,6,"CO2",35,175,175,1888,1254,102,71
"Florida",12,"Miami-Dade",86,2018,7,"BGS",146,596,596,8467,89,540,36
"Florida",12,"Miami-Dade",86,2018,7,"CO2",36,140,140,1194,908,68,57
"Florida",12,"Miami-Dade",86,2018,8,"BGS",148,692,692,6813,102,596,58
"Florida",12,"Miami-Dade",86,2018,8,"CO2",35,175,175,794,504,79,67
"Florida",12,"Miami-Dade",86,2018,9,"BGS",148,590,590,4305,67,485,44
"Florida",12,"Miami-Dade",86,2018,9,"CO2",35,140,140,422,378,63,40
"Florida",12,"Miami-Dade",86,2018,10,"BGS",148,635,635,3094,34,491,23
"Florida",12,"Miami-Dade",86,2018,10,"CO2",35,140,140,384,120,58,23
"Florida",12,"Miami-Dade",86,2018,11,"BGS",148,592,592,1898,14,408,10
"Florida",12,"Miami-Dade",86,2018,11,"CO2",35,175,175,132,118,34,24
"Florida",12,"Miami-Dade",86,2018,12,"BGS",148,488,488,728,8,249,8
"Florida",12,"Miami-Dade",86,2018,12,"CO2",35,140,140,90,44,23,6
"Florida",12,"Miami-Dade",86,2019,1,"BGS",635,635,635,1020,15,326,10
"Florida",12,"Miami-Dade",86,2019,1,"CO2",72,72,72,62,19,25,6
"Florida",12,"Miami-Dade",86,2019,4,"BGS",737,737,737,3507,25,557,20
"Florida",12,"Miami-Dade",86,2019,4,"CO2",60,60,60,145,37,37,8
"Florida",12,"Miami-Dade",86,2019,5,"BGS",589,589,589,3725,64,464,26
"Florida",12,"Miami-Dade",86,2019,5,"CO2",106,106,106,429,106,66,23
"Florida",12,"Miami-Dade",86,2019,6,"BGS",590,590,590,5369,93,481,40
"Florida",12,"Miami-Dade",86,2019,6,"CO2",120,120,120,825,262,70,33
"Florida",12,"Miami-Dade",86,2019,7,"BGS",737,737,737,6953,84,632,38
"Florida",12,"Miami-Dade",86,2019,7,"CO2",120,120,120,529,450,81,52
"Florida",12,"Miami-Dade",86,2019,8,"BGS",592,592,592,4028,148,456,53
"Florida",12,"Miami-Dade",86,2019,8,"CO2",150,150,150,611,313,81,49
"Florida",12,"Miami-Dade",86,2019,9,"BGS",693,693,693,3024,84,495,42
"Florida",12,"Miami-Dade",86,2019,9,"CO2",120,120,120,153,57,52,27
"Florida",12,"Miami-Dade",86,2019,10,"BGS",636,636,636,1686,83,343,38
"Florida",12,"Miami-Dade",86,2019,10,"CO2",150,150,150,209,143,68,44
"Florida",12,"Miami-Dade",86,2019,11,"BGS",488,488,488,1447,34,286,18
"Florida",12,"Miami-Dade",86,2019,11,"CO2",90,90,90,111,41,45,23
"Florida",12,"Miami-Dade",86,2019,12,"BGS",736,736,736,1362,23,404,16
"Florida",12,"Miami-Dade",86,2019,12,"CO2",60,60,60,66,12,28,5
"Florida",12,"Osceola",97,2012,7,"CO2",21,41,42,100,74,9,20
"Florida",12,"Osceola",97,2012,8,"CO2",22,69,69,29,116,9,25
"Florida",12,"Osceola",97,2012,9,"CO2",21,82,82,34,120,13,20
"Florida",12,"Osceola",97,2012,10,"CO2",21,105,105,24,113,9,29
"Florida",12,"Osceola",97,2012,11,"CO2",21,21,21,0,18,0,7
"Florida",12,"Osceola",97,2012,12,"CO2",1,1,1,0,0,0,0
"Florida",12,"Osceola",97,2013,8,"CO2",1,1,1,0,1,0,1
"Florida",12,"Osceola",97,2013,9,"CO2",21,99,102,14,81,7,21
"Florida",12,"Osceola",97,2013,10,"CO2",20,80,80,6,87,4,21
"Florida",12,"Osceola",97,2014,3,"CO2",20,36,36,5,8,2,4
"Florida",12,"Osceola",97,2014,4,"CO2",20,80,80,17,39,8,18
"Florida",12,"Osceola",97,2014,5,"CO2",20,80,80,19,42,8,20
"Florida",12,"Osceola",97,2014,6,"CO2",21,104,104,99,110,20,36
"Florida",12,"Osceola",97,2014,7,"CO2",22,86,94,117,206,16,40
"Florida",12,"Osceola",97,2014,8,"CO2",22,85,85,56,97,16,33
"Florida",12,"Osceola",97,2014,9,"CO2",21,105,105,57,99,17,32
"Florida",12,"Osceola",97,2014,10,"CO2",24,90,91,42,118,12,35
"Florida",12,"Osceola",97,2014,11,"CO2",23,32,32,2,46,2,9
"Florida",12,"Osceola",97,2014,12,"CO2",21,21,21,1,10,1,4
"Florida",12,"Osceola",97,2015,1,"CO2",17,17,17,3,10,1,4
"Florida",12,"Osceola",97,2015,3,"CO2",22,43,43,3,30,3,6
"Florida",12,"Osceola",97,2015,4,"CO2",22,66,66,14,97,7,14
"Florida",12,"Osceola",97,2015,5,"CO2",23,69,69,7,62,5,16
"Florida",12,"Osceola",97,2015,6,"CO2",24,92,92,29,257,9,45
"Florida",12,"Osceola",97,2015,7,"CO2",23,92,92,48,226,10,39
"Florida",12,"Osceola",97,2015,8,"CO2",24,116,117,92,465,16,52
"Florida",12,"Osceola",97,2015,9,"CO2",24,92,93,31,164,9,30
"Florida",12,"Osceola",97,2015,10,"CO2",23,91,93,36,73,10,26
"Florida",12,"Osceola",97,2015,11,"CO2",23,68,68,16,27,8,14
"Florida",12,"Osceola",97,2015,12,"CO2",22,22,22,2,6,1,4
"Florida",12,"Osceola",97,2016,2,"BGS",4,4,4,0,1,0,1
"Florida",12,"Osceola",97,2016,2,"CO2",24,97,98,5,30,3,13
"Florida",12,"Osceola",97,2016,3,"BGS",12,12,12,0,3,0,2
"Florida",12,"Osceola",97,2016,3,"CO2",27,86,88,2,14,2,9
"Florida",12,"Osceola",97,2016,4,"BGS",9,15,15,10,4,2,3
"Florida",12,"Osceola",97,2016,4,"CO2",24,72,73,8,40,5,18
"Florida",12,"Osceola",97,2016,5,"BGS",8,26,26,6,67,2,13
"Florida",12,"Osceola",97,2016,5,"CO2",23,73,73,7,38,5,21
"Florida",12,"Osceola",97,2016,6,"BGS",19,42,43,23,110,6,25
"Florida",12,"Osceola",97,2016,6,"CO2",12,36,36,6,51,4,11
"Florida",12,"Osceola",97,2016,7,"BGS",42,89,89,97,212,21,48
"Florida",12,"Osceola",97,2016,7,"CO2",11,18,18,7,27,3,6
"Florida",12,"Osceola",97,2016,8,"BGS",37,115,116,88,311,28,60
"Florida",12,"Osceola",97,2016,8,"CO2",9,15,15,0,1,0,1
"Florida",12,"Osceola",97,2016,9,"BGS",36,94,94,95,127,14,29
"Florida",12,"Osceola",97,2016,9,"CO2",12,17,18,0,3,0,2
"Florida",12,"Osceola",97,2016,10,"BGS",32,118,118,25,90,11,25
"Florida",12,"Osceola",97,2016,10,"CO2",5,8,8,1,0,1,0
"Florida",12,"Osceola",97,2016,11,"BGS",35,100,103,22,37,6,12
"Florida",12,"Osceola",97,2016,12,"BGS",37,55,55,15,39,4,6
"Florida",12,"Osceola",97,2017,1,"BGS",34,62,62,13,46,5,15
"Florida",12,"Osceola",97,2017,2,"BGS",33,73,73,23,53,5,15
"Florida",12,"Osceola",97,2017,3,"BGS",39,67,67,33,39,5,8
"Florida",12,"Osceola",97,2017,4,"BGS",35,71,71,40,16,11,9
"Florida",12,"Osceola",97,2017,5,"BGS",35,66,66,38,56,10,17
"Florida",12,"Osceola",97,2017,5,"CO2",2,2,2,11,0,1,0
"Florida",12,"Osceola",97,2017,6,"BGS",38,118,118,297,361,37,59
"Florida",12,"Osceola",97,2017,6,"CO2",10,11,11,1,8,1,3
"Florida",12,"Osceola",97,2017,7,"BGS",36,130,133,261,451,36,67
"Florida",12,"Osceola",97,2017,7,"CO2",4,4,4,0,6,0,1
"Florida",12,"Osceola",97,2017,8,"BGS",39,124,126,200,399,26,55
"Florida",12,"Osceola",97,2017,8,"CO2",2,4,4,0,23,0,3
"Florida",12,"Osceola",97,2017,9,"BGS",35,93,93,70,131,17,19
"Florida",12,"Osceola",97,2017,10,"BGS",36,158,159,36,140,17,26
"Florida",12,"Osceola",97,2017,10,"CO2",2,2,2,0,3,0,1
"Florida",12,"Osceola",97,2017,11,"BGS",37,97,97,24,98,6,15
"Florida",12,"Osceola",97,2017,12,"BGS",37,63,63,3,39,2,8
"Florida",12,"Osceola",97,2018,1,"BGS",9,9,9,0,0,0,0
"Florida",12,"Osceola",97,2018,1,"CO2",6,6,6,0,0,0,0
"Florida",12,"Osceola",97,2018,2,"BGS",37,70,70,5,18,3,6
"Florida",12,"Osceola",97,2018,2,"CO2",3,3,3,0,0,0,0
"Florida",12,"Osceola",97,2018,3,"BGS",41,62,62,1,3,1,1
"Florida",12,"Osceola",97,2018,3,"CO2",9,9,9,0,0,0,0
"Florida",12,"Osceola",97,2018,4,"BGS",36,52,52,4,11,1,2
"Florida",12,"Osceola",97,2018,4,"CO2",7,7,7,0,2,0,1
"Florida",12,"Osceola",97,2018,5,"BGS",36,86,86,47,131,10,16
"Florida",12,"Osceola",97,2018,5,"CO2",8,9,9,0,16,0,1
"Florida",12,"Osceola",97,2018,6,"BGS",37,62,62,81,214,11,23
"Florida",12,"Osceola",97,2018,7,"BGS",46,92,92,65,215,15,29
"Florida",12,"Osceola",97,2018,8,"BGS",38,85,85,53,311,11,26
"Florida",12,"Osceola",97,2018,9,"BGS",37,73,73,30,172,6,23
